dmd_type,dmd_id,dmd_name,bnf_code
VMP,39688111000001104,Cisapride 10mg tablets,0102000G0AAAAAA
VMP,322169004,Cisapride 5mg/5ml oral suspension,0102000G0AAADAD
AMP,4539111000001105,Prepulsid 10mg tablets,0102000G0BBAAAA
AMP,4536011000001103,Prepulsid 5mg/5ml oral suspension,0102000G0BBABAD
AMP,4538811000001105,Alimix 10mg tablets,0102000G0BCAAAA
VMP,407011007,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,27871911000001103,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,34934811000001108,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,29288711000001101,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,27125211000001104,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,29951511000001109,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,35649111000001109,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,30276911000001108,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,35651011000001107,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,30053011000001107,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,36911511000001107,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,32406011000001105,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,37064011000001105,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,38883911000001101,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,25559911000001104,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,36535611000001108,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,29742211000001109,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,33597311000001105,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,36501611000001100,Eplerenone 25mg tablets,0202030X0AAAAAA
AMP,28883711000001104,Eplerenone 25mg tablets,0202030X0AAAAAA
VMP,407012000,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,27872111000001106,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,34935211000001108,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,29289011000001108,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,27125911000001108,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,29951711000001104,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,35649411000001104,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,30277311000001105,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,35651211000001102,Eplerenone 50mg tablets,0202030X0AAABAB
AMP,30053211000001102,Eplerenone 50mg tablets,0202030X0AAABAB
