dmd_type,dmd_id,dmd_name,bnf_code
VMP,19843011000001106,Digoxin-specific antibody fragments 38mg powder for solution for infusion vials,0201010AAAAAAAA
VMP,20478111000001106,Digoxin-specific antibody fragments 40mg powder for solution for infusion vials,0201010AAAAABAB
AMP,4783111000001104,Digibind 38mg powder for solution for injection vials,0201010AABBAAAA
AMP,20477811000001103,DigiFab 40mg powder for solution for infusion vials,0201010AABCAAAB
VMP,35368011000001101,Digoxin 50micrograms/ml oral solution,0201010F0AAAAAA
VMP,36098511000001105,Digoxin 500micrograms/2ml solution for infusion ampoules,0201010F0AAACAC
AMP,163511000001105,Digoxin 500micrograms/2ml solution for infusion ampoules,0201010F0AAACAC
AMP,10683211000001103,Digoxin 500micrograms/2ml solution for infusion ampoules,0201010F0AAACAC
VMP,317895005,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,40711000001109,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,796511000001108,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,158711000001104,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,9791111000001100,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,21032711000001105,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,23876411000001105,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,540411000001103,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,863311000001107,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,37057811000001102,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,38872511000001106,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,35195311000001102,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,17891911000001106,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,29827111000001100,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,70711000001108,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,859011000001100,Digoxin 62.5microgram tablets,0201010F0AAADAD
AMP,21944011000001108,Digoxin 62.5microgram tablets,0201010F0AAADAD
VMP,317896006,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,917611000001103,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,167611000001101,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,107911000001108,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,9791411000001105,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,747111000001105,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,16048511000001100,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,23864411000001107,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,169111000001103,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,306911000001104,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,30022911000001103,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,38872111000001102,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,35195511000001108,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,17892111000001103,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,29805711000001100,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,10724111000001108,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,90511000001105,Digoxin 125microgram tablets,0201010F0AAAEAE
AMP,21944211000001103,Digoxin 125microgram tablets,0201010F0AAAEAE
VMP,317897002,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,553911000001100,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,481111000001100,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,342611000001101,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,9791611000001108,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,16048711000001105,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,23873611000001102,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,567811000001105,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,828211000001101,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,30023111000001107,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,38872311000001100,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,35195711000001103,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,17892311000001101,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,29826911000001100,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,506711000001104,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,433111000001106,Digoxin 250microgram tablets,0201010F0AAAFAF
AMP,21944411000001104,Digoxin 250microgram tablets,0201010F0AAAFAF
VMP,11650311000001103,Digoxin 125micrograms/5ml oral solution,0201010F0AAANAN
VMP,11650411000001105,Digoxin 125micrograms/5ml oral suspension,0201010F0AAANAN
AMP,11628311000001100,Digoxin 125micrograms/5ml oral solution,0201010F0AAANAN
AMP,11627711000001102,Digoxin 125micrograms/5ml oral suspension,0201010F0AAANAN
VMP,11650511000001109,Digoxin 250micrograms/5ml oral solution,0201010F0AAAPAP
VMP,11650611000001108,Digoxin 250micrograms/5ml oral suspension,0201010F0AAAPAP
AMP,11629611000001101,Digoxin 250micrograms/5ml oral solution,0201010F0AAAPAP
AMP,11628911000001104,Digoxin 250micrograms/5ml oral suspension,0201010F0AAAPAP
VMP,11650011000001101,Digoxin 75micrograms/5ml oral solution,0201010F0AAAQAQ
VMP,11650111000001100,Digoxin 75micrograms/5ml oral suspension,0201010F0AAAQAQ
AMP,11630911000001103,Digoxin 75micrograms/5ml oral solution,0201010F0AAAQAQ
AMP,11630411000001106,Digoxin 75micrograms/5ml oral suspension,0201010F0AAAQAQ
VMP,35370311000001107,Digoxin 100micrograms/1ml solution for injection ampoules,0201010F0AAARAR
AMP,19997911000001104,Digoxin 100micrograms/1ml solution for injection ampoules,0201010F0AAARAR
AMP,588311000001103,Lanoxin 125 tablets,0201010F0BBAAAE
AMP,913711000001102,Lanoxin 250microgram tablets,0201010F0BBABAF
AMP,255611000001104,Lanoxin 500micrograms/2ml solution for infusion ampoules,0201010F0BBACAC
AMP,443011000001106,Lanoxin PG 62.5microgram tablets,0201010F0BBADAD
AMP,307011000001100,Lanoxin PG 50micrograms/ml elixir,0201010F0BBAEAA
AMP,10425811000001108,Lanoxin Injection Pediatric 100micrograms/1ml solution for injection ampoules,0201010F0BBAGAR
AMP,246011000001104,Digamex 62.5microgram tablets,0201010F0BEAAAD
AMP,654111000001105,Digamex 125microgram tablets,0201010F0BEABAE
AMP,79011000001103,Digamex 250microgram tablets,0201010F0BEACAF
VMP,24408711000001104,Riociguat 500microgram tablets,0205010ABAAAAAA
VMP,24408411000001105,Riociguat 1mg tablets,0205010ABAAABAB
VMP,24408311000001103,Riociguat 1.5mg tablets,0205010ABAAACAC
VMP,24408611000001108,Riociguat 2mg tablets,0205010ABAAADAD
VMP,24408511000001109,Riociguat 2.5mg tablets,0205010ABAAAEAE
AMP,24397911000001108,Adempas 0.5mg tablets,0205010ABBBAAAA
AMP,24398411000001101,Adempas 1mg tablets,0205010ABBBABAB
AMP,24399111000001104,Adempas 1.5mg tablets,0205010ABBBACAC
AMP,24399711000001103,Adempas 2mg tablets,0205010ABBBADAD
AMP,24400611000001105,Adempas 2.5mg tablets,0205010ABBBAEAE
VMP,319733000,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,421411000001103,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,19835411000001102,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,303111000001107,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,739511000001109,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,9798311000001105,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,10418211000001107,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,16071211000001106,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,28988911000001100,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,22735311000001104,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,272711000001102,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,524811000001109,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,30945211000001105,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,39905911000001109,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,17876711000001107,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,321511000001106,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,34760111000001106,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,437711000001102,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,590411000001106,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,36843011000001100,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,746411000001102,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,21919511000001107,Warfarin 1mg tablets,0208020V0AAAAAA
AMP,10138911000001108,Warfarin 1mg tablets,0208020V0AAAAAA
VMP,319734006,Warfarin 3mg tablets,0208020V0AAABAB
AMP,456711000001104,Warfarin 3mg tablets,0208020V0AAABAB
AMP,19835611000001104,Warfarin 3mg tablets,0208020V0AAABAB
AMP,555911000001104,Warfarin 3mg tablets,0208020V0AAABAB
AMP,584211000001100,Warfarin 3mg tablets,0208020V0AAABAB
AMP,9798011000001107,Warfarin 3mg tablets,0208020V0AAABAB
AMP,10418411000001106,Warfarin 3mg tablets,0208020V0AAABAB
AMP,16071411000001105,Warfarin 3mg tablets,0208020V0AAABAB
AMP,28989111000001105,Warfarin 3mg tablets,0208020V0AAABAB
AMP,22735611000001109,Warfarin 3mg tablets,0208020V0AAABAB
AMP,927211000001109,Warfarin 3mg tablets,0208020V0AAABAB
AMP,772211000001101,Warfarin 3mg tablets,0208020V0AAABAB
AMP,30945411000001109,Warfarin 3mg tablets,0208020V0AAABAB
AMP,39905711000001107,Warfarin 3mg tablets,0208020V0AAABAB
AMP,17876911000001109,Warfarin 3mg tablets,0208020V0AAABAB
AMP,550411000001100,Warfarin 3mg tablets,0208020V0AAABAB
AMP,34760411000001101,Warfarin 3mg tablets,0208020V0AAABAB
AMP,508311000001104,Warfarin 3mg tablets,0208020V0AAABAB
AMP,473111000001108,Warfarin 3mg tablets,0208020V0AAABAB
AMP,36844011000001103,Warfarin 3mg tablets,0208020V0AAABAB
AMP,347911000001109,Warfarin 3mg tablets,0208020V0AAABAB
AMP,21919811000001105,Warfarin 3mg tablets,0208020V0AAABAB
AMP,10139111000001103,Warfarin 3mg tablets,0208020V0AAABAB
VMP,375374009,Warfarin 4mg tablets,0208020V0AAACAC
VMP,319735007,Warfarin 5mg tablets,0208020V0AAADAD
AMP,751611000001108,Warfarin 5mg tablets,0208020V0AAADAD
AMP,19835811000001100,Warfarin 5mg tablets,0208020V0AAADAD
AMP,642911000001101,Warfarin 5mg tablets,0208020V0AAADAD
AMP,883011000001107,Warfarin 5mg tablets,0208020V0AAADAD
AMP,9797411000001102,Warfarin 5mg tablets,0208020V0AAADAD
AMP,10418611000001109,Warfarin 5mg tablets,0208020V0AAADAD
AMP,16071611000001108,Warfarin 5mg tablets,0208020V0AAADAD
AMP,28989311000001107,Warfarin 5mg tablets,0208020V0AAADAD
AMP,22736411000001102,Warfarin 5mg tablets,0208020V0AAADAD
AMP,729811000001109,Warfarin 5mg tablets,0208020V0AAADAD
AMP,36911000001105,Warfarin 5mg tablets,0208020V0AAADAD
AMP,30945711000001103,Warfarin 5mg tablets,0208020V0AAADAD
AMP,39905311000001108,Warfarin 5mg tablets,0208020V0AAADAD
AMP,17877111000001109,Warfarin 5mg tablets,0208020V0AAADAD
AMP,919811000001107,Warfarin 5mg tablets,0208020V0AAADAD
AMP,34760611000001103,Warfarin 5mg tablets,0208020V0AAADAD
AMP,617811000001100,Warfarin 5mg tablets,0208020V0AAADAD
AMP,504911000001105,Warfarin 5mg tablets,0208020V0AAADAD
AMP,36844311000001100,Warfarin 5mg tablets,0208020V0AAADAD
AMP,727111000001108,Warfarin 5mg tablets,0208020V0AAADAD
AMP,21920111000001102,Warfarin 5mg tablets,0208020V0AAADAD
AMP,10139311000001101,Warfarin 5mg tablets,0208020V0AAADAD
VMP,8798711000001106,Warfarin 5mg/5ml oral solution,0208020V0AAAIAI
VMP,8798811000001103,Warfarin 5mg/5ml oral suspension,0208020V0AAAIAI
AMP,8730911000001102,Warfarin 5mg/5ml oral solution,0208020V0AAAIAI
AMP,8732411000001106,Warfarin 5mg/5ml oral suspension,0208020V0AAAIAI
VMP,8798311000001107,Warfarin 2mg/5ml oral solution,0208020V0AAAJAJ
VMP,8798411000001100,Warfarin 2mg/5ml oral suspension,0208020V0AAAJAJ
AMP,8731411000001101,Warfarin 2mg/5ml oral solution,0208020V0AAAJAJ
AMP,8733211000001101,Warfarin 2mg/5ml oral suspension,0208020V0AAAJAJ
VMP,13016911000001108,Warfarin 25mg/5ml oral solution,0208020V0AAAKAK
AMP,12959011000001109,Warfarin 25mg/5ml oral solution,0208020V0AAAKAK
VMP,8798511000001101,Warfarin 3mg/5ml oral solution,0208020V0AAAMAM
VMP,8798611000001102,Warfarin 3mg/5ml oral suspension,0208020V0AAAMAM
AMP,8728611000001109,Warfarin 3mg/5ml oral solution,0208020V0AAAMAM
AMP,8729111000001108,Warfarin 3mg/5ml oral suspension,0208020V0AAAMAM
VMP,8798111000001105,Warfarin 1mg/5ml oral solution,0208020V0AAANAN
VMP,8798211000001104,Warfarin 1mg/5ml oral suspension,0208020V0AAANAN
AMP,8729811000001101,Warfarin 1mg/5ml oral solution,0208020V0AAANAN
AMP,8730111000001100,Warfarin 1mg/5ml oral suspension,0208020V0AAANAN
VMP,13017011000001107,Warfarin 4.16mg/5ml oral solution,0208020V0AAAPAP
AMP,12959411000001100,Warfarin 4.16mg/5ml oral solution,0208020V0AAAPAP
VMP,13016611000001102,Warfarin 1.5mg/5ml oral solution,0208020V0AAARAR
AMP,12957311000001102,Warfarin 1.5mg/5ml oral solution,0208020V0AAARAR
VMP,319736008,Warfarin 500microgram tablets,0208020V0AAASAS
AMP,3659711000001104,Warfarin 500microgram tablets,0208020V0AAASAS
AMP,10305211000001109,Warfarin 500microgram tablets,0208020V0AAASAS
